Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Author
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:07,en,,0,2329,,Rap [GOD],#BLACKPINK #BLINK #FCBayern #MiaSanMia #BTS #Army #Gamer #Music #Germany #DieMannschaft #DFB #BL 나는 옴카르 입니다. 블랔핔 예뻐요 ♥️❣️💓💘💖💞💝💟💙🖤💜💛💚❤️💕💗🇮🇳🇰🇷🇪!,75946,81818,2484,2263,27,FALSE,,,@stanfcbayern
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:07,en,,0,2329,,Mohammad Armanullah,"traveller of bad times
#GreatReturnMarch",108482,108545,1323,392,8,FALSE,,,@aflatoonarman
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:07,en,,0,2329,,Pratap reddy,"It is much easier to shout, abuse, and howl than to attempt to relate, to explain.
Honesty in politics is the result of strength;.",10795,9027,815,74,0,FALSE,,,@y_prathap
"@srivatsayb Indian media is either too scared or sold out  , people of Ind should not trust the media or get carried away  . https://t.co/CAncLATVCy",13-11-2020 06:07,en,,1,0,@srivatsayb,Odinokiy voin,"I ask tough questions . Who think they are the most powerful , and cannot be questioned .",13150,11465,2553,626,5,FALSE,,,@REHAAN1111
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:06,en,,0,2329,,Baaz,,18515,18091,416,137,2,FALSE,,,@meingangadhar
RT @mahjoor07: China-India border dispute: are both sides breaking the deadlock in the Himalayas? | South China Morning Post https://t.co/g…,13-11-2020 06:06,en,,0,1,,Muteeb usmani,Civil Engineer,1375,7530,195,113,0,FALSE,,,@iusmanimuteeb
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:05,en,,0,2329,,Manoj Sharma,Patriot । Agriculturist I Alumnus @ccshauofficial I Favouring truth Vs discovery I Socio-political Curious I Suspended @twitter holder। Tweets are personal।,1695,3847,77,27,0,FALSE,,,@ManojSh95130828
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:05,en,,0,2329,,Kavin,No bio,1847,3323,7,13,0,FALSE,,,@Kavin38384978
"So Obama writes a line or 2 abt RG in his book and entire Indian Media is gng hyper. Y do we seek approval from the western world. Y this obsession.
I can like him or dislike him. but he is an Indian leader. Dnt care what Mr Obama thinks of him
@RahulGandhi @ndtv @BDUTT",13-11-2020 06:05,en,,0,0,,Jhol Jhal,Random guy. Random Musings. Random. Just Random,12,0,47,1,0,FALSE,,,@JholJhal1
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:05,en,,0,2329,,mohammed umar shaikh,,177,731,256,16,0,FALSE,,,@md_umar7000
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:05,en,,0,2329,,परवेज़ M,"Speak up against anything wrong U see around U, even if the oppressed is not related to U & even if the oppressor is related to U.
Keep aside Religious biases.",411835,390272,889,17369,13,FALSE,,,@VazeIndian
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:04,en,,0,2329,,Tina,,20237,12254,622,306,0,FALSE,,,@Tina__20
"In 4-h, you understand ur husband whole life attitude, tell me. Obama meet RG less then 4-h. 

1-st go read what Obama writes in his book &amp; what is the back ground. Just take out indian media headlines words and start tweeting. 
This tweet is showing u r ignorant person. https://t.co/wrHKJcE6po",13-11-2020 06:04,en,,6,3,,Alamgir Rizvi(‏‎عالمگیر رضوی),•Electrical Eng •Supports @INCIndia 🇮🇳 •Poetry -Rts r nt endorsemenhttp://alamgirizviyahoo.wordpress.com/2017/02/27/sarWB…http://alamgirrizvi.com8L marrieds,1056822,900244,2656,49340,241,FALSE,,,@alamgirizvi
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:03,en,,0,2329,,Suboohi faruqui,,6027,11914,165,20,0,FALSE,,,@FaruquiSuboohi
"Also the same Indian media which is so enthusiastic about Obama is not showing what Obama said to Modi. 

This shows how biased our Indian media is.

3/4 https://t.co/BYmfrdrjPo",13-11-2020 06:02,en,,37,9,@CitizenKamran,"Namma Uru, Bengaluru..! Namma Nadu, Karunadu..!","My dream #PotholeFreeBengaluru! |
Good road is our right. We paid taxes for it! | Student | Love my city, love my state..!",57786,13861,17767,21956,52,FALSE,,,@CitizenKamran
"Following the comment by @BarackObama on @RahulGandhi, are people from @INCIndia #Congress #INC going to get on roads, create #mess as they don't agree with #ObamaBook. #IndianMedia &amp; @BJP4India are having fun of it. But What made #Obama said that is a matter of discussion.
#RaGa",13-11-2020 06:01,en,,0,0,,#OhriReporter,"Proud Indian, Vlogger, YouTuber, A Professional, Globe Trotter, Brand Consultant, Mktg & Travel Pro, Intolerant, Speaker.

https://t.co/bZjYbCdbmF",3888,35,500,537,2,FALSE,,,@sanjeev_ohri
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:01,en,,0,2329,,Ajeet,"#atheism #nodeathpenalty #genderequality
#wildlife #environment #primitivism

I like watching people; reading history and law.",96633,60068,105,1063,130,FALSE,,,@_ajeett
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:00,en,,0,2329,,Sahil Saifi,,12,59,13,2,0,FALSE,,,@SahilSa57757292
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:00,en,,0,2329,,Shehin MK,,24428,36693,66,59,0,FALSE,,,@mk_shehin
"Nope, this ain't terrorism.
I wonder what would be the consequences if the same was done by Muslims. Indian media where you at now?? Or shall I say BJP media.
#saynotoislamophobia https://t.co/hsWaFXz7e7",13-11-2020 06:00,en,,1,0,,Tanisha,,50,681,115,39,0,FALSE,,,@jajji02
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 06:00,en,,0,2329,,Arun Ram அருண்ராம்,தமிழ்! சமத்துவம்! தல! ARR! MSD! யுவன்!,32630,200871,2162,541,2,FALSE,,,@Arun_Ramm
@srivatsayb Indian media is filled with Sanghis with shit in their heads. #BanEVM,13-11-2020 06:00,en,,0,0,@srivatsayb,பச்சமிளகாய்,தமிழன்...தமிழன் ...தமிழன்,1210,2858,2,24,0,FALSE,,,@pachchamilagai
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:59,en,,0,2329,,Ankit choudhary,"Atheist🤞🏻
Indian🇮🇳
Peace✌🏻
امن✌🏻
Frieden✌🏻
paz✌🏻",890,2475,47,18,0,FALSE,,,@Ankitch24260156
"@srivatsayb Indian Media might be considering @RahulGandhi as an expert of economy and Guru of ex-PM Manmohan Singh.
You can correct the media by sharing truth about incompetency of Rahul Gandhi in Social Media, if you have some facts.",13-11-2020 05:59,en,IN,0,0,@srivatsayb,JWO Ashok Tanwar (Retd).,Try to Guide A F Veterans (JCOs & ORs) to get their Justified Rights. Support RSS Activities in Nation Building.,10202,14019,414,380,1,FALSE,,,@ashok_tanwar1
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:59,en,,0,2329,,महादेव,"धीरे-धीरे रे मना, धीरे सब कुछ होय, माली सींचे सौ घड़ा, ॠतु आए फल होय।",41117,46753,46,339,0,FALSE,,,@HRajola
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:57,en,,0,2329,,ShivaTeja .P,"National Probationary Social Media Coordinator @nsui |
Former R.R District Social Media Coordinator @Tsnsui | Social Activist",60929,53137,2448,2680,0,FALSE,,,@shiva_congress
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:56,en,,0,2329,,Sujeet,"29, Introvert. Minimalist . Love Reading. Traveling. Software Engineer.",12052,64265,439,435,1,FALSE,,,@iamsujeet
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:54,en,,0,2329,,Joseph Pravin,பிறப்பொக்கும் எல்லா உயிர்க்கும் | Potterhead | Engineer from CEG,3340,17168,36,125,0,FALSE,,,@JosephPravinP
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:53,en,,0,2329,,Anitha Pushparaj,Commoner with free thinker,173,392,58,9,0,FALSE,,,@7216Anitha
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:52,en,,0,2329,,Ketan Bagga,Program Lead at Amazon,262,640,257,191,1,FALSE,,,@evoyage
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:52,en,,0,2329,,Dr sandeep kumawat,ENT Surgeon..Rajasthan,19272,62937,209,82,0,FALSE,,,@drsandeep_1985
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:52,en,,0,2329,,amit,100% follow back,26058,10396,2078,398,0,FALSE,,,@amit02903101
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:51,en,,0,2329,,Kanhaiya Kumar( Unofficial ),"Azadi from RSS, BJP, ABVP .
A Proud Bihari.
and
Climate Change is real.",2769,4897,146,25,0,FALSE,,,@KanhaiyaKumarU3
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:50,en,,0,2329,,Majid Zargar,RTs are for larger circulation and not at all endorsements.,5252,5684,427,134,0,FALSE,,,@MajidZargar6
"RT @evazhengll: According to sources, China n India are gradually reaching a consensus, but the disengagement plan released by Indian media…",13-11-2020 05:50,en,,0,25,,TonyTang,我就是我,1400,102,144,5,0,FALSE,,,@TonyTang77
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:50,en,,0,2329,,Prathama Khartade,"🚫DM  | Student  |  Learner | Reader 
 


   💻engineer 😉(भावी )",1417,3548,195,192,0,FALSE,,,@porointheframe
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:49,en,,0,2329,,Abhishek Siddhartha,,5352,20966,212,174,0,FALSE,,,@Siddhartha_Abhi
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:49,en,,0,2329,,Lee Packy,student,22783,41159,67,95,0,FALSE,,,@lee_packy
"RT @evazhengll: According to sources, China n India are gradually reaching a consensus, but the disengagement plan released by Indian media…",13-11-2020 05:49,en,,0,25,,Ammar Shaikh,Proud to be a Muslim!!! Proud to be a Pakistani!!!,89362,116,875,297,9,FALSE,,,@ammarpervaiz1
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:49,en,,0,2329,,Joel Solomon,🚘🚘🚘,10160,31110,100,42,0,FALSE,,,@JoelSolomon7777
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:47,en,,0,2329,,Mohammed sajid,💜💙💛🇮🇳💛💙💜,2847,5112,241,63,0,FALSE,,,@Mohamme27400508
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:46,en,,0,2329,,Bharat Patel,,2316,9538,127,86,0,FALSE,,,@BharatP08774912
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:46,en,,0,2329,,Rinishammy,,3824,709,196,9,0,FALSE,,,@rinishammy
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:46,en,,0,2329,,imohit752🇮🇳,"#indigenousindian🇮🇳
#Medico
#MBBS
Retweet are not Endorsement!",13941,30511,676,648,0,FALSE,,,@meenaji_24
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:45,en,,0,2329,,Garryਗੈਰੀ FreeJaggiNow,"I am just an Indian, no religion,.Try to say my mind,though some may mind it.",122902,6531,892,584,58,FALSE,,,@Garrychakde
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:45,en,,0,2329,,noyan 🇮🇳,"..🖕..REALITY IS OFTEN DISAPPOINTING 😖
...
You can love your country without having to love your government.

.",23799,48742,791,303,0,FALSE,,,@scare_crow248
@RahulMukherji5 @rahulkanwal What does one do to this shameless Indian media... They have ruined it all,13-11-2020 05:44,en,,4,2,@RahulMukherji5,Merin,"RTs not Endorsements
With RG @RahulGandhi /✋all the way /Despise hypocrisy /No.Of followers don't define me /
To Follow or not is one's choice😊",149845,122542,2257,1461,13,FALSE,,,@SummerMerin
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:43,en,,0,2329,,Amir J Khan🇮🇳🇮🇳,"🇮🇳🇮🇳‌ भारत माता की जय 🇮🇳🇮🇳 ‌ वंदे मातरम 🇮🇳🇮🇳

True Nationalist ...🇮🇳🇮🇳",112136,167995,781,3897,30,FALSE,,,@AmirJKhan2
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:43,en,,0,2329,,zzafar A.,"मैं खुल कर करूँगा तेरे जुल्म की मुखालिफत। 
तू वक़्त का तख्तनशीं है, मेरे मुल्क का खुदा नहीं है।",4844,10404,249,208,0,FALSE,,,@ZzafarArman
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:43,en,,0,2329,,Jigar Patel,CG Artist - Gamer - Liberal - Sarcastic,8898,13492,266,97,0,FALSE,,,@jigar7
"RT @srivatsayb: On a day RBI announced that India is in an economic recession for the first time in our history, 

Instead of questioning P…",13-11-2020 05:43,en,,0,2329,,Quasid Akhter,"Do not judge me before u know me, but just to inform u, you won’t like me",4086,10074,233,153,0,FALSE,,,@AkhterQuasid
